Drug,SMILES,permeable
OCINAPLON,O=C(c1ccccn1)c1cnn2c1N=CC=C2c1ccncc1,1
ZALEPLON,CCN(C(C)=O)c1cccc(c1)C1=CC=Nc2n1ncc2C#N,1
CLOPERIDONE,Clc1cccc(c1)N1CCN(CCCN2C(=O)Nc3ccccc3C2=O)CC1,1
CLOPIMOZIDE,Fc1ccc(cc1)C(CCCN1CCC(CC1)N1C(=O)Nc2cc(ccc12)Cl)c1ccc(cc1)F,1
CLOTIXAMIDE,CNC(=O)CCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)Cl)CC1,1
CHLORPHENESIN-CARBAMATE,NC(=O)OCC(O)COc1ccc(cc1)Cl,1
CYCLOBENZAPRINE,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1
CYCLOPREGNOL,CC(=O)[C@H]1CCC2C3C[C@@H](O)C45C[C@H]5CC[C@]4(C)C3CC[C@@]21C,1
DECLENPERONE,Fc1ccc(cc1)C(=O)C1CCN(CCCN2C(=O)Nc3ccccc23)CC1,1
DETOMIDINE,Cc1cccc(c1C)Cc1c[nH]cn1,1
DICHLORMEZANONE,CN1C(c2ccc(c(c2)Cl)Cl)S(=O)(=O)CCC1=O,1
DICLOMETIDE,CCN(CC)CCNC(=O)c1cc(cc(c1OC)Cl)Cl,1
DIFENCLOXAZINE,Clc1ccc(cc1)C(OCCN1CCOCC1)c1ccccc1,1
DIFLUANAZINE,Fc1ccc(cc1)C(CCCN1CCN(CCNc2ccccc2)CC1)c1ccc(cc1)F,1
DINAZAFONE,CN(C(=O)CNCC(C)=C)c1ccc(cc1C(=O)c1ccccc1)Cl,1
DIPHOXAZIDE,CC(=O)NNC(=O)CC(O)(c1ccccc1)c1ccccc1,1
DIVAPLON,CCC1=C(C)n2cc(nc2N=C1OC)C(=O)c1ccccc1,1
PAZINACLONE,Clc1ccc2ccc(nc2n1)N1C(CC(=O)N2CCC3(CC2)OCCO3)c2ccccc2C1=O,1
SUNEPITRON,O=C1CCC(=O)N1C[C@H]1CC[C@H]2CN(CCN2C1)c1ncccn1,1
DULOZAFONE,CN(C(=O)CN(CCO)CCO)c1ccc(cc1C(=O)c1ccccc1Cl)Cl,1
LESOPITRON,Clc1cnn(c1)CCCCN1CCN(CC1)c1ncccn1,1
ECTYLUREA,CC/C(=C/C)/C(=O)NC(N)=O,1
EMYLCAMATE,CCC(C)(CC)OC(N)=O,1
ENCIPRAZINE,COc1ccccc1N1CCN(CC1)CC(O)COc1cc(c(c(c1)OC)OC)OC,1
ENDIXAPRINE,OC1CCN(CC1)c1ccc(nn1)c1ccc(cc1Cl)Cl,1
ENPIPRAZOLE,Cn1cc(cn1)CCN1CCN(CC1)c1ccccc1Cl,1
ETAZOLATE,CCOC(=O)c1cnc2n(ncc2c1NN=C(C)C)CC,1
ETHOMOXANE,CCCCNCC1COc2cccc(c2O1)OCC,1
ETIFOXINE,CCNC1=Nc2ccc(cc2C(C)(O1)c1ccccc1)Cl,1
ETODROXIZINE,OCCOCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(cc1)Cl,1
ETOPERIDONE,CCN1C(=O)N(CCCN2CCN(CC2)c2cccc(c2)Cl)N=C1CC,1
FASIPLON,CCC1=C(C)n2cc(nc2N=C1OC)c1noc(n1)C,1
FENHARMANE,C1CC2=NC3=CC=CCC3=C2C(Cc2ccccc2)N1,1
FENOBAM,CN1CC(=O)N=C1NC(=O)Nc1cccc(c1)Cl,1
FLUORESONE,CCS(=O)(=O)c1ccc(cc1)F,1
FLUOTRACEN,CC1c2ccccc2C(CCCN(C)C)c2cc(ccc12)C(F)(F)F,1
FLUTROLINE,OC(CCCN1CCc2n(c3ccc(cc3c2C1)F)c1ccc(cc1)F)c1ccc(cc1)F,1
GEPIRONE,CC1(C)CC(=O)N(CCCCN2CCN(CC2)c2ncccn2)C(=O)C1,1
FOSENAZIDE,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,1
GLAZIOVINE,COc1cc2c3c(c1O)C1(CC3N(C)CC2)C=CC(=O)C=C1,1
HALOPEMIDE,Fc1ccc(cc1)C(=O)NCCN1CCC(CC1)N1C(=O)Nc2cc(ccc21)Cl,1
HOMOCHLORCYCLIZINE,CN1CCCN(CC1)C(c1ccccc1)c1ccc(cc1)Cl,1
HYDROXYZINE,OCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(cc1)Cl,1
IMIDOLINE,CN(C)CCN1CCN(C1=O)c1cccc(c1)Cl,1
IPSAPIRONE,O=C1N(CCCCN2CCN(CC2)c2ncccn2)S(=O)(=O)c2ccccc12,1
LORPIPRAZOLE,FC(F)(F)c1cccc(c1)N1CCN(CC1)CCc1nnc2n1C[C@@H]1CCC[C@@H]12,1
BINOSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,1
MEBUTAMATE,CCC(C)C(C)(COC(N)=O)COC(N)=O,1
MEPHENOXALONE,COc1ccccc1OCC1CNC(=O)O1,1
MEPROBAMATE,CCCC(C)(COC(N)=O)COC(N)=O,1
METAGLYCODOL,CC(C)(O)C(C)(O)c1cccc(c1)Cl,1
METAXALONE,Cc1cc(cc(c1)OCC1CNC(=O)O1)C,1
MIDAFLUR,NC1=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1
MINAPRINE,Cc1cc(nnc1NCCN1CCOCC1)c1ccccc1,1
DIZOCILPINE,CC12NC(Cc3ccccc13)c1ccccc21,1
MOLINDONE,CCc1c([nH]c2c1C(=O)C(CC2)CN1CCOCC1)C,1
MOXADOLEN,CNC(=O)O[C@@H]1OC(=O)[C@H]2[C@H]3C[C@H](C=C3)[C@@H]12,1
NABILONE,CCCCCCC(C)(C)c1cc(c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@H]12)O,1
NAPRODOXIME,CC(Oc1cccc2ccccc12)/C(/N)=N/O,1
NARANOL,CC1CN(C)CC2Cc3c(ccc4ccccc34)OC12O,1
NISOBAMATE,CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,1
TIAGABINE,Cc1ccsc1C(=CCCN1CCC[C@H](C1)C(O)=O)c1sccc1C,1
OXANAMIDE,CCCC1OC1(CC)C(N)=O,1
OXYFENAMATE,CCC(O)(COC(N)=O)c1ccccc1,1
PANCOPRIDE,Nc1cc(c(cc1Cl)C(=O)NC1CN2CCC1CC2)OCC1CC1,1
PENTAMOXANE,CC(C)CCNCC1COc2ccccc2O1,1
PHENAGLYCODOL,CC(C)(O)C(C)(O)c1ccc(cc1)Cl,1
PHENPROBAMATE,NC(=O)OCCCc1ccccc1,1
PIPEQUALINE,C1CC(CCN1)CCc1cc(nc2ccccc12)c1ccccc1,1
PIPETHANATE,OC(C(=O)OCCN1CCCCC1)(c1ccccc1)c1ccccc1,1
PROMOXOLANE,CC(C)C1(OCC(CO)O1)C(C)C,1
PYRIDARONE,o1c2ccccc2cc1c1ccncc1,1
RAMCICLANE,CN(C)CCOC1(C[C@H]2CC[C@]1(C)C2(C)C)Cc1ccccc1,1
REVOSPIRONE,O=C1N(CCCN2CCN(CC2)c2ncccn2)S(=O)(=O)c2ccccc12,1
PAGOCLONE,CC(C)CCC(=O)C[C@H]1N(C(=O)c2ccccc21)c1ccc2ccc(nc2n1)Cl,1
SARIPIDEM,CCCC(=O)N(C)Cc1n2c(nc1c1ccc(cc1)Cl)C=CC=C2,1
STIRIPENTOL,CC(C)(C)C(O)\C=C\c1ccc2c(c1)OCO2,1
SUPROCLONE,CCC(=O)N1CCN(CC1)C(=O)OC1N(C(=O)C2=C1SCCS2)c1ccc2ccc(nc2n1)Cl,1
SURICLONE,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=C1SCCS2)c1ccc2ccc(nc2n1)Cl,1
TACLAMINE,C1CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,1
TANDOSPIRONE,O=C1[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(CC1)c1ncccn1,1
TANIPLON,COC1=Nc2nc(cn2C2=C1CCCC2)c1noc(n1)C,1
TOFISOLINE,CCc1c([n+](c(c2cc(c(cc12)OC)OC)c1ccc(c(c1)OC)OC)[N-])C,1
TOLBOXANE,CCCC1(C)COB(OC1)c1ccc(cc1)C,1
TOLPIPRAZOLE,Cc1[nH]nc(c1)CCN1CCN(CC1)c1cccc(c1)C,1
TRACAZOLATE,CCCCNc1c2cnn(c2nc(c1C(=O)OCC)C)CC,1
TRAZODONE,Clc1cccc(c1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,1
TRICLODAZOL,OC(N1CNC(C1=O)(c1ccccc1)c1ccccc1)C(Cl)(Cl)Cl,1
TRIMETOZINE,COc1cc(cc(c1OC)OC)C(=O)N1CCOCC1,1
TYBAMATE,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,1
VALNOCTAMIDE,CCC(C)C(CC)C(N)=O,1
ADATANSERIN,O=C(NCCN1CCN(CC1)c1ncccn1)C12CC3CC(CC(C3)C1)C2,1
ZALOSPIRONE,O=C1[C@H]2[C@H]3C=C[C@H]([C@H]4C=C[C@H]43)[C@H]2C(=O)N1CCCCN1CCN(CC1)c1ncccn1,1
ZOMEBAZAM,Cn1nc(c2c1N(C)C(=O)CC(=O)N2c1ccccc1)C,1
ZOPICLONE,CN1CCN(CC1)C(=O)OC1N(C(=O)c2nccnc12)c1ccc(cn1)Cl,1
FENIMIDE,CCC1C(=O)NC(=O)C1(C)c1ccccc1,1
MAPROTILINE,CNCCCC12CCC(c3ccccc31)c1ccccc21,1
MAROXEPIN,CN1CCC2=C(CC1)c1ccccc1Oc1ccccc21,1
MEQUITAZINE,C1CN2CCC1C(C2)CN1c2ccccc2Sc2ccccc12,1
CYAMEMAZINE,CC(CN(C)C)CN1c2ccccc2Sc2ccc(cc12)C#N,1
METHIOTHEPIN,CSc1ccc2c(c1)C(Cc1ccccc1S2)N1CCN(C)CC1,1
ACEPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(cc21)C(C)=O,1
ACEPROMETAZINE,CC(CN1c2ccccc2Sc2ccc(cc21)C(C)=O)N(C)C,1
ACETOPHENAZINE,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1
ALIMEMAZINE,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,1
AMINEPTINE,OC(=O)CCCCCCNC1c2ccccc2CCc2ccccc12,1
AMINOPROMAZINE,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1
AMITRIPTYLINOXIDE,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc12,1
AMOXAPINE,Clc1ccc2c(c1)C(=Nc1ccccc1O2)N1CCNCC1,1
APTAZAPINE,CN1CCN2C(C1)c1cccn1Cc1ccccc21,1
BUTRIPTYLINE,CC(CC1c2ccccc2CCc2ccccc12)CN(C)C,1
CHLORPROTHIXENE,CN(C)CC\C=C1\c2ccccc2Sc2ccc(cc\12)Cl,1
CHLORTHENOXAZINE,ClCCC1NC(=O)c2ccccc2O1,1
CICLOFENAZINE,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(CC1)C1CC1)c1ccccc1S2,1
CICLOPRAMINE,CNC1CCN2c3ccccc3CCc3cccc1c23,1
CIDOXEPIN,CN(C)CC\C=C1\c2ccccc2COc2ccccc\12,1
CLOCAPRAMINE,NC(=O)C1(CCN(CCCN2c3ccccc3CCc3ccc(cc23)Cl)CC1)N1CCCCC1,1
CLOMIPRAMINE,CN(C)CCCN1c2ccccc2CCc2ccc(cc12)Cl,1
CLOROTEPINE,CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(cc12)Cl,1
CLOTIAPINE,CN1CCN(CC1)C1=Nc2ccccc2Sc2ccc(cc12)Cl,1
CLOZAPINE,CN1CCN(CC1)C1=Nc2cc(ccc2Nc2ccccc12)Cl,1
CHLORPHENOXAMINE,CN(C)CCOC(C)(c1ccccc1)c1ccc(cc1)Cl,1
COTRIPTYLINE,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc12,1
DEMEXIPTILINE,CNCCON=C1c2ccccc2C=Cc2ccccc12,1
DIBENZEPIN,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc12,1
DIETHAZINE,CCN(CC)CCN1c2ccccc2Sc2ccccc12,1
DACEMAZINE,CN(C)CC(=O)N1c2ccccc2Sc2ccccc12,1
DIMEPROZAN,COc1ccc2c(c1)\C(=C/CCN(C)C)\c1ccccc1O2,1
DIPHENHYDRAMINE,CN(C)CCOC(c1ccccc1)c1ccccc1,1
BELOXEPIN,CN1CCC2(O)C(C1)c1cccc(c1Oc1ccccc21)C,1
ENPRAZEPINE,CN(C)CCCN1Cc2ccccc2C(=C)c2ccccc12,1
ERIZEPINE,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc21,1
ETAZEPINE,CCOC1c2ccccc2N(C)C(=O)c2ccccc12,1
ETYMEMAZINE,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1
FLUMEZAPINE,CN1CCN(CC1)C1=Nc2cc(ccc2Nc2sc(cc12)C)F,1
FLUPERLAPINE,CN1CCN(CC1)C1=Nc2cc(ccc2Cc2ccccc12)F,1
FLUPHENAZINE-ENANTHATE,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,1
FLUPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,1
FLUPIMAZINE,OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,1
FUROMAZINE,OC1(CCN(CCCN2c3ccccc3Sc3ccc(cc23)Cl)CC1)C1CCOC1=O,1
FTORMETAZINE,CN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F,1
FTORPROPAZINE,OCCN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F,1
QUETIAPINE,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,1
IMICLOPAZINE,CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(cc34)Cl)CC2)C1=O,1
IMIPRAMINE,CN(C)CCCN1c2ccccc2CCc2ccccc21,1
IMIPRAMINOXIDE,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc12,1
INDALPINE,C1CC(CCN1)CCc1c[nH]c2ccccc12,1
INTRIPTYLINE,CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc12,1
KETIMIPRAMINE,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc12,1
LEVOMEPROMAZINE,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1
LEVOMETIOMEPRAZINE,CSc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1
LEVOPROTILINE,CNC[C@H](O)CC12CCC(c3ccccc13)c1ccccc21,1
LOFEPRAMINE,CN(CCCN1c2ccccc2CCc2ccccc12)CC(=O)c1ccc(cc1)Cl,1
METHOPROMAZINE,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1
METIAPINE,CN1CCN(CC1)C1=Nc2ccccc2Sc2ccc(cc12)C,1
METOPIMAZINE,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CC1)C(N)=O)c1ccccc1S2,1
METOXEPIN,COc1ccc2c(c1)C(=Cc1ccccc1O2)N1CCN(C)CC1,1
MEZEPINE,CNCCCN1Cc2ccccc2Cc2ccccc12,1
MOSAPRAMINE,Clc1ccc2c(c1)N(CCCN1CCC3(CC1)N1CCCCC1NC3=O)c1ccccc1CC2,1
NORTRIPTYLINE,CNCCC=C1c2ccccc2CCc2ccccc12,1
NOXIPTILINE,CN(C)CCON=C1c2ccccc2CCc2ccccc12,1
OCTRIPTYLINE,CNCCC=C1c2ccccc2C2CC2c2ccccc12,1
MIRTAZAPINE,CN1CCN2C(C1)c1ccccc1Cc1cccnc21,1
SETIPTILINE,CN1CCC2=C(C1)c1ccccc1Cc1ccccc21,1
OXAPROTILINE,CNCC(O)CC12CCC(c3ccccc13)c1ccccc21,1
OXITRIPTYLINE,CN(C)C(=O)COC1c2ccccc2CCc2ccccc12,1
OXOMEMAZINE,CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc12,1
PERIMETAZINE,COc1ccc2c(c1)N(CC(C)CN1CCC(O)CC1)c1ccccc1S2,1
PERLAPINE,CN1CCN(CC1)C1=Nc2ccccc2Cc2ccccc21,1
PERPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)Cl)CC1,1
PIPERACETAZINE,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1
PIRANDAMINE,CN(C)CCC1(C)OCCC2=C1Cc1ccccc21,1
PRAZEPINE,CN(C)CCCN1Cc2ccccc2Cc2ccccc12,1
PROCHLORPERAZINE,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)Cl)CC1,1
PROFENAMINE,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,1
PROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccccc12,1
PROMETHAZINE,CC(CN1c2ccccc2Sc2ccccc12)N(C)C,1
PROPIOMAZINE,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,1
PROPIZEPINE,CC(CN1C(=O)c2cccnc2Nc2ccccc12)N(C)C,1
PROTHIPENDYL,CN(C)CCCN1c2ccccc2Sc2cccnc12,1
PROTHIXENE,CN(C)CCC=C1c2ccccc2Sc2ccccc12,1
PROTRIPTYLINE,CNCCCC1c2ccccc2C=Cc2ccccc12,1
RILAPINE,CN1CCN(CC1)C1=Cc2cc(ccc2/C(=C/C#N)/c2ccccc12)Cl,1
SPICLOMAZINE,Clc1ccc2c(c1)N(CCCN1CCC3(CC1)NC(=O)CS3)c1ccccc1S2,1
SPIROXEPIN,CN(C)CC1COC2(O1)c1ccccc1COc1ccccc21,1
TENILAPINE,CN1CCN(CC1)C1=Nc2cscc2/C(=C/C#N)/c2cscc21,1
THIETHYLPERAZINE,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,1
THIOPROPAZATE,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)Cl)CC1,1
THIOPROPERAZINE,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)S(=O)(=O)N(C)C)CC1,1
THIORIDAZINE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1
TIANEPTINE,CN1c2ccccc2C(NCCCCCCC(O)=O)c2ccc(cc2S1(=O)=O)Cl,1
TIENOCARBINE,CN1CCc2[nH]c3ccc4scc(c4c3c2C1)C,1
TIENOPRAMINE,CN(C)CCCN1c2ccsc2C=Cc2ccccc12,1
TIOTIXENE,CN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)S(=O)(=O)N(C)C)CC1,1
TRIFLUOMEPRAZINE,CC(CN(C)C)CN1c2ccccc2Sc2ccc(cc12)C(F)(F)F,1
TRIFLUPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F,1
TRIMIPRAMINE,CC(CN(C)C)CN1c2ccccc2CCc2ccccc12,1
ZOTEPINE,CN(C)CCOC1=Cc2ccccc2Sc2ccc(cc12)Cl,1
FOSPHENYTOIN,OP(O)(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1,1
LICOSTINEL,[O-][N+](=O)c1c(c(cc2c1NC(=O)C(=O)N2)Cl)Cl,1
AMOBARBITAL,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1
APROBARBITAL,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
BARBITAL,CCC1(CC)C(=O)NC(=O)NC1=O,1
BENZOBARBITAL,CCC1(C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O)c1ccccc1,1
BRALLOBARBITAL,BrC(=C)CC1(CC=C)C(=O)NC(=O)NC1=O,1
BUTALBITAL,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,1
CYCLARBAMATE,O=C(Nc1ccccc1)OCC1(CCCC1)COC(=O)Nc1ccccc1,1
CYCLOBARBITAL,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCC1,1
DIFEBARBAMATE,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(C1=O)c1ccccc1)OC(N)=O,1
DOXENITOIN,O=C1NCNC1(c1ccccc1)c1ccccc1,1
ETEROBARB,CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)c1ccccc1,1
ETHOSUXIMIDE,CCC1(C)CC(=O)NC1=O,1
ETHOTOIN,CCN1C(=O)NC(C1=O)c1ccccc1,1
FEBARBAMATE,CCCCOCC(CN1C(=O)NC(=O)C(CC)(C1=O)c1ccccc1)OC(N)=O,1
FELBAMATE,NC(=O)OCC(COC(N)=O)c1ccccc1,1
HEPTABARB,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1,1
HEXOBARBITAL,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,1
METHYLPHENOBARBITAL,CCC1(C(=O)NC(=O)N(C)C1=O)c1ccccc1,1
MEPHENYTOIN,CCC1(NC(=O)N(C)C1=O)c1ccccc1,1
METETOIN,CCC1(N(C)C(=O)NC1=O)c1ccccc1,1
METHARBITAL,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
NEALBARBITAL,CC(C)(C)CC1(CC=C)C(=O)NC(=O)NC1=O,1
PENTABAMATE,CC(OC(N)=O)C(C)C(C)OC(N)=O,1
PENTOBARBITAL,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
PHENOBARBITAL,CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,1
PHENYTOIN,O=C1NC(=O)C(N1)(c1ccccc1)c1ccccc1,1
PHETHARBITAL,CCC1(CC)C(=O)NC(=O)N(C1=O)c1ccccc1,1
PROXIBARBAL,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,1
SECBUTABARBITAL,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
SECOBARBITAL,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
TETRABARBITAL,CCCC(CC)C1(CC)C(=O)NC(=O)NC1=O,1
TETRANTOIN,O=C1NC(=O)C2(CCc3ccccc3C2)N1,1
THIALBARBITAL,C=CCC1(C2CCCC=C2)C(=O)NC(=S)NC1=O,1
THIOTETRABARBITAL,CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,1
VINBARBITAL,CC\C=C(\C)/C1(CC)C(=O)NC(=O)NC1=O,1
VINYLBITAL,CCCC(C)C1(C=C)C(=O)NC(=O)NC1=O,1
ALBUTOIN,CC(C)CC1NC(=S)N(CC=C)C1=O,1
ALLOBARBITAL,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1
CARBUBARB,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,1
TALBUTAL,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
ASCORBIC-ACID,OC[C@H](O)[C@H]1OC(=O)C(=C1O)O,1
BIOTIN,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,1
FOLIC-ACID,NC1=NC(=O)c2nc(cnc2N1)CNc1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,1
NICOTINAMIDE,NC(=O)c1cccnc1,1
ALPHA-TOCOPHEROL,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(c(c(c(c2O1)C)C)O)C,1
COBALAMINE,nan,1
BAMIFYLLINE,CCN(CCO)CCn1c(nc2c1C(=O)N(C)C(=O)N2C)Cc1ccccc1,1
DENBUFYLLINE,CCCCN1C(=O)N(CCCC)c2ncn(c2C1=O)CC(C)=O,1
ETAMIPHYLLIN,CCN(CC)CCn1cnc2c1C(=O)N(C)C(=O)N2C,1
PROXYPHYLLINE,CC(O)Cn1cnc2c1C(=O)N(C)C(=O)N2C,1
THEOBROMINE,Cn1cnc2c1C(=O)NC(=O)N2C,1
AMITRIPTYLINE,CN(C)CCC=C1c2ccccc2CCc2ccccc12,1
CHLORPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(cc12)Cl,1
DISULFIRAM,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
MORPHINE,CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@@H]3C=C[C@@H]4O)O,1
TRIFLUOPERAZINE,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,1
